fas_id,course_code,course_title,department,rating,hours_per_week,num_students,semester,num_semesters_offered,rating_category,workload_category,size_category
222786,PSY 1622,Emerging Adulthood: Challenges and Possibilities 001,PSY,4.64,3.91,21,2024Fall,2,Excellent,Light,Medium
222787,AFVS 112E,Drawing 2: Emotion and Notation 001,AFVS,4.88,4.13,12,2023Fall,1,Excellent,Moderate,Small
222790,AFVS 177,Traditions of Avant-Garde Cinema 001,AFVS,5.0,3.14,14,2024Spring,1,Excellent,Light,Small
222791,AFVS 198F,Feminist Approaches to Film 001,AFVS,5.0,2.86,11,2024Spring,1,Excellent,Light,Small
222792,AFVS 172,Contemporary Moving Image Practices 1,AFVS,4.6,4.2,13,2025Spring,2,Excellent,Moderate,Small
222793,AFVS 11G,Exploring the Human Form: An Introduction to Figure Drawing 001,AFVS,4.33,6.44,15,2024Spring,1,Good,Moderate,Medium
222798,PHIL 103A,"Art and Public Policy in Plato, Aristotle, and Beyond 001",PHIL,4.67,3.44,13,2024Spring,1,Excellent,Light,Small
222799,ENGLISH CGOT,The Other 001,ENGLISH,4.6,5.5,9,2024Spring,1,Excellent,Moderate,Small
222801,ESPP 90W,"Global Wetlands: Boundary-spanning ecosystems for science, social justice, and public policy 001",ESPP,4.4,4.5,14,2024Fall,2,Good,Moderate,Small
222802,EMR 157,"Techno-Orientalism: Asia, Technology, Futurity 1",EMR,4.92,5.08,19,2024Fall,2,Excellent,Moderate,Medium
222804,AFVS 149H,Ghost Image 001,AFVS,4.57,6.29,10,2024Spring,1,Excellent,Moderate,Small
222805,GOV 1140,The War in Ukraine 001,GOV,3.17,6.78,23,2025Spring,2,Below Average,Moderate,Medium
222808,GERMAN 119B,"Great Works, Short Texts: German Stories 1",GERMAN,5.0,4.33,6,2024Spring,1,Excellent,Moderate,Small
222811,COMPLIT 200,"Computing Fantasy: Imagination, Invention, Radical Pedagogy (Munari / Rodari / Calvino) SEM",COMPLIT,4.44,4.88,22,2024Spring,1,Good,Moderate,Medium
222815,ENGLISH 90FF,"Indigenous Sci Fi, Horror, Fantasy, and Futurisms 001",ENGLISH,4.86,4.57,12,2023Fall,1,Excellent,Moderate,Small
222821,ENGLISH 149SB,"Literature, Science, and the Body in 18th-Century Britain 001",ENGLISH,4.7,5.5,11,2023Fall,1,Excellent,Moderate,Small
222822,FRENCH 74,Moving Images: Global narratives in cinema and graphic novels 001,FRENCH,3.78,5.5,18,2024Fall,1,Satisfactory,Moderate,Medium
222823,FRENCH 160,The Laboratory Island 001,FRENCH,3.91,3.8,14,2024Fall,1,Satisfactory,Light,Small
222825,SLAVIC 191,Silent Film 1,SLAVIC,4.67,3.75,11,2023Fall,1,Excellent,Light,Small
222827,TDM 132W,When Directing Isn't Enough 001,TDM,2.3,3.56,12,2023Fall,1,Below Average,Light,Small
222828,TDM 143P,Jazz Dance Fundamentals 001,TDM,4.3,1.4,13,2023Fall,1,Good,Light,Small
222830,KORHIST 119,Governing Bodies in Twentieth-Century Korea 01,KORHIST,5.0,5.17,9,2023Fall,1,Excellent,Moderate,Small
222832,SOC-STD 98WG,Dialectical Reason and Social Critique 001,SOC-STD,5.0,5.17,10,2024Spring,1,Excellent,Moderate,Small
222837,PHIL 166T,"Philosophy of Technology: From Marx and Heidegger to AI, Genome Editing and Geoengineering (HKS) 001",PHIL,4.63,4.88,17,2023Fall,1,Excellent,Moderate,Medium
222840,SPANSH 118,Women Writers in Greater Mexico 001,SPANSH,4.61,5.61,26,2023Fall,1,Excellent,Moderate,Medium
222841,SPANSH 148,Revolutionizing Archives: Re-viewing Latin American Culture 001,SPANSH,4.0,3.4,10,2024Spring,1,Good,Light,Small
222843,GOV 94TW,Housing Policy and Urbanization in the United States 001,GOV,4.62,5.58,16,2024Spring,1,Excellent,Moderate,Medium
222846,ENGLISH CMFG,Past Selves and Future Ghosts 001,ENGLISH,4.86,4.0,14,2025Spring,3,Excellent,Moderate,Small
222848,TDM 145S,Embodiment: Contemporary Dance Choreography & Boston Dance Theater 001,TDM,4.92,2.62,17,2023Fall,1,Excellent,Light,Medium
222850,FOLKMYTH 120,Folklore and Appalachia 001,FOLKMYTH,4.7,7.7,17,2025Spring,2,Excellent,Moderate,Medium
222856,FRENCH 161,"Reading Proust, In Search of Lost Time 001",FRENCH,4.17,8.5,7,2024Spring,1,Good,Heavy,Small
222857,FRENCH 137,Horror in Modern French Fiction 001,FRENCH,4.5,5.13,15,2023Fall,1,Excellent,Moderate,Medium
222858,SPANSH 234,"Rhetorics of travel, mobility and displacement in Latin American culture (1845-2019) 001",SPANSH,4.5,7.17,10,2024Spring,1,Excellent,Moderate,Small
222859,AFVS 159H,The Essay Film 001,AFVS,4.4,6.4,8,2024Spring,1,Good,Moderate,Small
222861,NEURO 101W,Auditory Cognitive Neuroscience 001,NEURO,4.5,6.0,10,2024Fall,2,Excellent,Moderate,Small
222862,NEURO 101WB,Auditory Cognitive Neuroscience 001,NEURO,4.6,2.4,7,2024Spring,1,Excellent,Light,Small
222865,NEURO 101X,Stress Resilience & Susceptibility: Mechanisms & Models 001,NEURO,5.0,5.25,12,2025Spring,2,Excellent,Moderate,Small
222866,NEURO 101Y,Neuropharmacology of Pain 001,NEURO,4.91,2.7,12,2024Fall,2,Excellent,Light,Small
222867,NEURO 101YB,Neuropharmacology of Pain 001,NEURO,4.91,2.18,12,2024Spring,1,Excellent,Light,Small
222879,MUSIC 285R,Sonic Mapping and the Black Experience SEM,MUSIC,5.0,3.6,8,2023Fall,1,Excellent,Light,Small
222885,PSY 1021,Stress & Cognition: Implications for Empowered Learning 001,PSY,4.75,3.75,12,2025Spring,2,Excellent,Light,Small
222886,COMPLIT 145,"Prize-Winning Translations, 2010-2020 SEM",COMPLIT,3.5,6.75,7,2024Spring,1,Satisfactory,Moderate,Small
222893,CHEM 246,Advanced Statistical Mechanics: Frontiers in Research LEC,CHEM,4.88,4.29,8,2024Fall,2,Excellent,Moderate,Small
222894,SOC-STD 98WH,Climate Justice: The Politics of Decarbonization 001,SOC-STD,5.0,5.0,7,2025Spring,1,Excellent,Moderate,Small
222895,SOC-STD 98WI,Urbanism from the Global South 001,SOC-STD,5.0,5.25,6,2024Spring,1,Excellent,Moderate,Small
222897,COMPLIT 100,Contemporary Southeast Asia through Literature and Film SEM,COMPLIT,4.29,4.31,28,2025Spring,2,Good,Moderate,Medium
222905,AFVS 121S,Painting and the Multiverse 1,AFVS,4.44,6.22,12,2024Spring,1,Good,Moderate,Small
222906,HEB 140,The Evolution of Friendship 001,HEB,3.27,4.21,74,2024Fall,2,Below Average,Moderate,Large
222918,ROM-STD 200,"Computing Fantasy: Imagination, Invention, Radical Pedagogy (Munari / Rodari / Calvino) 001",ROM-STD,4.44,4.88,22,2024Spring,1,Good,Moderate,Medium
222920,WOMGEN 1280,Queer Lives in the Global South 001,WOMGEN,4.67,5.0,9,2023Fall,1,Excellent,Moderate,Small
222921,WOMGEN 1315,Trans Genres 001,WOMGEN,4.44,6.22,14,2023Fall,1,Good,Moderate,Small
222922,WOMGEN 1400,Queer Ethnographies 001,WOMGEN,4.0,3.0,7,2023Fall,1,Good,Light,Small
222923,WOMGEN 1414,Bodies of Transformation 001,WOMGEN,4.89,7.78,11,2023Fall,1,Excellent,Moderate,Small
222928,WOMGEN 1425,"Gender and Technology, Gender as Technology 001",WOMGEN,5.0,4.56,14,2024Spring,1,Excellent,Moderate,Small
222937,HIST-LIT 90GL,"Zombies, Witchcraft, and Uncanny Science 001",HIST-LIT,5.0,4.0,8,2025Spring,2,Excellent,Moderate,Small
222972,GOV 94DS,Democracy Under Stress 001,GOV,4.91,5.0,13,2023Fall,1,Excellent,Moderate,Small
222974,MATH 264R,Quantum Topology 001,MATH,4.33,3.6,34,2024Spring,1,Good,Light,Medium
222976,EMR 158,"Land, Labor, Legacies: New Perspectives on Black and Indigenous Histories 1",EMR,5.0,5.43,11,2024Fall,2,Excellent,Moderate,Small
222977,EMR 159,Contemporary Asian American Popular Culture 1,EMR,5.0,3.44,10,2023Fall,1,Excellent,Light,Small
222982,HEB 115,Investigating the Human Genome 001,HEB,4.5,7.55,14,2024Fall,2,Excellent,Moderate,Small
222983,HEB 160,Human Genetic Variation 001,HEB,4.0,3.67,7,2025Spring,1,Good,Light,Small
222984,HEB 122,"African Climate: Earth's history, humanity's future 001",HEB,4.38,2.33,11,2025Spring,2,Good,Light,Small
222985,HEB 1332,Primate Development 001,HEB,4.83,3.0,9,2024Spring,1,Excellent,Light,Small
222986,HEB 1336,A Pan Model for Human Evolution - What can we learn from Chimpanzees and Bonobos about ourselves? 001,HEB,4.6,2.8,8,2024Spring,1,Excellent,Light,Small
222987,HEB 145,Thinking Through Human Cognition 001,HEB,4.32,2.76,30,2025Spring,2,Good,Light,Medium
223004,GERMAN 126,The Magic World of Fairy Tales 1,GERMAN,4.25,8.63,9,2024Fall,1,Good,Heavy,Small
223010,GOV 94NC,International Security 001,GOV,4.4,4.11,16,2025Spring,2,Good,Moderate,Medium
223012,GERMAN 113,Your Brain on Poetry 1,GERMAN,4.82,3.83,15,2024Fall,2,Excellent,Light,Medium
223026,SLAVIC 164,Literature of Catastrophe: Ukraine 1917-2022 001,SLAVIC,5.0,7.6,6,2024Spring,1,Excellent,Moderate,Small
223028,TDM 122B,Physical Theater: Ensemble Devising 1,TDM,4.75,5.0,7,2023Fall,1,Excellent,Moderate,Small
223030,MCB 296,Scientific Journeys 001,MCB,4.0,0,12,2024Fall,1,Good,Light,Small
223073,GERMAN 188,"Angst, Sex, and Dreams: the Psychoanalytic Worlds of Freud, Kafka, and Bachmann 1",GERMAN,4.8,5.0,11,2023Fall,1,Excellent,Moderate,Small
223081,HISTSCI 1735,Being Human since 1945 001,HISTSCI,4.8,5.2,7,2024Fall,2,Excellent,Moderate,Small
223090,ESPP 90B,"The EV Revolution: Outlook, Environmental Impact, Policy, and Challenges 001",ESPP,3.8,4.2,10,2025Spring,2,Satisfactory,Moderate,Small
223091,HISTSCI 1180,"Hunger's Long History: Need, Desire, and Science in the Early Modern World 001",HISTSCI,4.91,4.4,15,2023Fall,1,Excellent,Moderate,Medium
223095,HISTSCI 1910,Prison Science 001,HISTSCI,4.6,3.13,94,2024Spring,1,Excellent,Light,Large
223096,GOV 94CJ,Citizenship 001,GOV,4.0,4.75,8,2024Spring,1,Good,Moderate,Small
223101,HISTSCI 1684,"Race, War, and Medicine 001",HISTSCI,4.71,5.62,55,2025Spring,2,Excellent,Moderate,Large
223105,SOCIOL 98DB,Junior Tutorial: Sociology of Health and Illness 001,SOCIOL,4.5,7.33,9,2024Fall,2,Excellent,Moderate,Small
223107,GOV 1754,"Science, Technology, and National Security: Japan in Global Perspective 001",GOV,4.88,4.88,8,2023Fall,1,Excellent,Moderate,Small
223109,GOV 95,Safra Undergraduate Ethics Fellowship Workshop 001,GOV,4.92,1.67,13,2024Fall,2,Excellent,Light,Small
223110,SOC-STD 68UE,Leading Change in City Schools: Urban Education Reform in Action 001,SOC-STD,4.6,4.8,12,2024Spring,1,Excellent,Moderate,Small
223111,CHEM 166,"Quantum Materials, Where Physics and Chemistry Meet 1",CHEM,4.47,2.71,51,2024Spring,1,Good,Light,Large
223114,GOV 94JC,Making Big Data 001,GOV,3.9,5.22,14,2024Spring,1,Satisfactory,Moderate,Small
223115,GOV 94OL,Artificial Intelligence: Sociolegal Dilemmas and Policy Design 001,GOV,5.0,4.86,13,2025Spring,2,Excellent,Moderate,Small
223117,GOV 94PN,The Politics of Nature 001,GOV,4.83,5.0,12,2024Spring,1,Excellent,Moderate,Small
223120,EMR 1030,Topics in Native American and Indigenous Studies: Native North America 01,EMR,4.78,3.56,10,2024Fall,2,Excellent,Light,Small
223121,EMR 160,Environmental Practices and Indigenous Knowledge Systems 1,EMR,3.73,3.78,17,2024Spring,1,Satisfactory,Light,Medium
223122,EMR 161,"Urban Latinidad: Barrios, Public Space, and Social Movements 1",EMR,4.26,3.45,34,2024Spring,1,Good,Light,Medium
223127,EMR 162,Interdisciplinary Perspectives on Race and Artificial Intelligence 1,EMR,4.6,5.2,7,2024Spring,1,Excellent,Moderate,Small
223128,EMR 163,Asian American Graphic Narratives 1,EMR,4.88,3.88,11,2024Spring,1,Excellent,Light,Small
223132,GOV 2028,"Athens, Sparta, Rome 001",GOV,4.0,6.0,11,2024Spring,1,Good,Moderate,Small
223137,HISTSCI 1861,From Steam Engines to Silicon Valley: Science and Capitalism in History 001,HISTSCI,4.83,3.33,19,2025Spring,2,Excellent,Light,Medium
223138,GOV 1757,Civil War and Insurgency in the Modern World 001,GOV,4.33,4.5,23,2024Spring,1,Good,Moderate,Medium
223139,GOV 2736,The Politics of National Security 001,GOV,4.83,9.6,9,2024Spring,1,Excellent,Heavy,Small
223824,FT 101A,Elementary Filipino (Tagalog) I 001,FT,4.83,4.2,12,2024Fall,2,Excellent,Moderate,Small
223825,FT 101B,Elementary Filipino (Tagalog) II 001,FT,4.88,4.71,10,2025Spring,1,Excellent,Moderate,Small
223829,TDM 121MV,Physical Approaches to Acting and Storytelling 001,TDM,4.22,2.56,14,2024Fall,2,Good,Light,Small
223831,MCB 297,Method and Logic 002,MCB,3.88,7.33,10,2025Spring,3,Satisfactory,Moderate,Small
223832,EDST 132,"What Education Should Be: Purposes, Dilemmas, and Future Directions 001",EDST,4.88,4.6,25,2024Fall,2,Excellent,Moderate,Medium
223833,EDST 134,Radical Actors: The Role of Public Education in American Social Change 001,EDST,3.83,2.82,15,2023Fall,1,Satisfactory,Light,Medium
223834,EDST 133,Adolescent Development 001,EDST,3.83,6.5,10,2024Fall,1,Satisfactory,Moderate,Small
223835,EDST 135,Education in the East and West 001,EDST,4.87,4.13,28,2025Spring,2,Excellent,Moderate,Medium
223836,EDST 136,History of Education in the United States 001,EDST,4.8,4.2,16,2024Spring,1,Excellent,Moderate,Medium
223837,EDST 137,Leading Change in City Schools: Urban Education Reform in Action 001,EDST,4.6,4.8,12,2024Spring,1,Excellent,Moderate,Small
223843,QSE 285B,Modern Atomic and Optical Physics II 001,QSE,3.86,16.08,28,2024Fall,2,Satisfactory,Heavy,Medium
223873,MODMDEST 203,Graduate Seminar on Economic History of the Middle East 001,MODMDEST,4.43,5.43,12,2024Spring,1,Good,Moderate,Small
223898,ENGLISH 297CI,Critical Indigenous Theory 001,ENGLISH,4.57,6.0,7,2024Spring,1,Excellent,Moderate,Small
223905,ENGLISH CMDR,"Creative Nonfiction: Departure and Return: ""Home"" as Doorway to Difference and Identity 001",ENGLISH,5.0,5.17,10,2024Spring,1,Excellent,Moderate,Small
223906,BIOSTAT 258,Causal Inference: Theory and Practice 001,BIOSTAT,3.6,7.8,5,2025Spring,2,Satisfactory,Moderate,Small
223915,ENGLISH 183TS,Taylor Swift and Her World 001,ENGLISH,3.47,2.95,198,2024Spring,1,Below Average,Light,Large
223916,AFRAMER 177X,W.E.B. Du Bois and His Critics 001,AFRAMER,5.0,5.8,17,2025Spring,2,Excellent,Moderate,Medium
223918,ISLAMCIV 136,Indian Ocean Islam 001,ISLAMCIV,4.88,5.43,16,2024Spring,1,Excellent,Moderate,Medium
223919,SPANSH 115,"Vessels of Ideas: Mediums, Formats and Genres in Latin America 001",SPANSH,4.67,5.33,8,2024Spring,1,Excellent,Moderate,Small
223940,HIST-LIT 90GM,"Hollywood’s Seventies: The U.S. on Film, 1970-1980 001",HIST-LIT,5.0,4.7,15,2025Spring,2,Excellent,Moderate,Medium
223943,AFVS 124K,Abstraction 1,AFVS,4.75,7.25,11,2025Spring,2,Excellent,Moderate,Small
223947,SOCIOL 1202,Incarceration and Inequality in the United States 001,SOCIOL,4.71,4.42,18,2025Spring,2,Excellent,Moderate,Medium
223950,ISLAMCIV 162,"Shi¿i Islam in Safavid Iran: Religion, Culture, and Change 001",ISLAMCIV,4.8,5.4,5,2024Spring,1,Excellent,Moderate,Small
223951,PERSIAN 221,Intellectual and Literary Foundations of Persian Sufi Poetry 001,PERSIAN,5.0,8.4,10,2024Spring,1,Excellent,Heavy,Small
223952,ANE 151,Women in the Ancient Middle East 001,ANE,5.0,3.0,6,2024Spring,1,Excellent,Light,Small
223954,ANTHRO 2796,The Opioid Epidemic in the United States: From Abandonment to Accompaniment 001,ANTHRO,4.38,3.52,36,2024Spring,1,Good,Light,Medium
223955,ANTHRO 2302,Anthropological and Archaeological Perspectives on the Home 001,ANTHRO,4.67,6.5,9,2024Spring,1,Excellent,Moderate,Small
223956,EMR 164,"Global Rebellion: Race, Solidarity, and Decolonization 01",EMR,4.9,4.3,16,2025Spring,2,Excellent,Moderate,Medium
223960,ECON 2003,Computing for Economists 001,ECON,5.0,5.0,29,2024Spring,1,Excellent,Moderate,Medium
223973,ROM-STD 135,Writing and Urban Life 001,ROM-STD,4.71,3.29,10,2024Spring,1,Excellent,Light,Small
223975,GHHP 20,Maternal & Reproductive Health and Health Policy 001,GHHP,4.68,4.53,23,2025Spring,2,Excellent,Moderate,Medium
223976,AFRAMER 55,"Ishmael Reed: Novels, Poetry, Essays 001",AFRAMER,5.0,4.5,7,2024Spring,1,Excellent,Moderate,Small
223977,ANTHRO 1179,Rise of the Sun and Gold Empire: Archaeology of the Central Andes 001,ANTHRO,4.75,2.5,12,2024Spring,1,Excellent,Light,Small
223979,MODMDEST 110,Colonization and Decolonization in the Maghrib and Egypt (19th-20th c.) 001,MODMDEST,4.33,3.8,10,2025Spring,1,Good,Light,Small
223980,MODMDEST 210,Colonization and Decolonization in the Maghrib and Egypt (19th-20th c.) 001,MODMDEST,4.33,3.8,10,2025Spring,1,Good,Light,Small
223981,GENED 1189,"U.S. K-12 Schools: Assumptions, Binaries, and Controversies 001",GENED,4.36,4.45,135,2025Spring,2,Good,Moderate,Large
223984,RELIGION 160,Christian Lives: Faith and Practice in the Christian Tradition 1,RELIGION,5.0,5.33,7,2024Spring,1,Excellent,Moderate,Small
223985,QSE 245,Quantum Chemistry: Theory and Practice 001,QSE,4.56,10.88,15,2025Spring,2,Excellent,Heavy,Medium
223986,ANTHRO 1026,Archaeology in the Museum: Assemblage Analysis of a Peabody Museum Collection 001,ANTHRO,3.33,2.67,7,2024Spring,1,Below Average,Light,Small
223989,AFRAMER 142X,Foundations of Modern Jazz 001,AFRAMER,4.78,3.56,15,2024Spring,1,Excellent,Light,Medium
223990,AFRAMER 194Z,World Fairs 001,AFRAMER,4.44,3.13,13,2024Spring,1,Good,Light,Small
223991,GENED 1190,I Wonder Why: Science as a Culture of Curiosity 001,GENED,4.25,2.8,59,2024Spring,1,Good,Light,Large
223992,COMPSCI 2540,Formal Methods for Computer Security 001,COMPSCI,3.75,7.24,45,2025Spring,2,Satisfactory,Moderate,Medium
223994,ANTHRO 2847,Ethnographic and Critical Media Studies Approaches to Digital Media 001,ANTHRO,4.75,9.13,11,2024Spring,1,Excellent,Heavy,Small
223995,STAT 106,Introduction to Data Science for Sports Analytics 001,STAT,3.12,6.54,47,2025Spring,1,Below Average,Moderate,Medium
223996,APPHY 276,Platforms for Quantum Science 001,APPHY,3.8,7.4,10,2025Spring,2,Satisfactory,Moderate,Small
223997,ENG-SCI 257,Semidefinite Optimization and Relaxation 001,ENG-SCI,4.71,7.57,13,2024Spring,1,Excellent,Moderate,Small
224001,FYSEMR 52Z,"Attention Deficit Hyperactivity Disorder (ADHD): Myths, Media and Meaning 001",FYSEMR,4.38,3.42,13,2024Fall,1,Good,Light,Small
224002,ASTRON 205,Machine Learning for Astrophysicists 001,ASTRON,5.0,7.58,22,2025Spring,2,Excellent,Moderate,Medium
224007,MCB 197,Gene Regulation: A Bench-to-Bedside Journey 001,MCB,4.73,4.81,41,2024Spring,1,Excellent,Moderate,Medium
224010,ENG-SCI 193,Aero-space Materials 001,ENG-SCI,4.25,2.0,6,2024Spring,1,Good,Light,Small
224016,PHYSICS 260B,Introduction to quantum information II 001,PHYSICS,3.75,10.05,36,2024Spring,1,Satisfactory,Heavy,Medium
224018,HEB 124,Primate Playtime 001,HEB,4.6,4.6,6,2025Spring,1,Excellent,Moderate,Small
224020,HEB 1230,Humans and Climate: How Did We Get Here and Where Are We Going? 001,HEB,4.86,4.86,10,2024Spring,1,Excellent,Moderate,Small
224021,ENG-SCI 195,Using First Principles to Reverse-engineer Complex Biological Systems 001,ENG-SCI,5.0,3.8,8,2025Spring,2,Excellent,Light,Small
224023,STAT 114,Introduction to Bioinformatics and Statistical Genetics 001,STAT,4.67,6.14,22,2025Spring,2,Excellent,Moderate,Medium
224024,EMR 165,Feminist Security Studies 01,EMR,5.0,4.71,10,2024Spring,1,Excellent,Moderate,Small
224027,ENG-SCI 138,"Computing, Spatial Design, and Human Values 001",ENG-SCI,4.14,7.71,7,2024Spring,1,Good,Moderate,Small
224030,ESPP 160,"US Environmental Policy and Policymaking: The Role of Congress, EPA, Stakeholders, and Courts 001",ESPP,4.52,3.93,28,2025Spring,2,Excellent,Light,Medium
224034,HIST 16D,Protest and the Press in the Postwar US 01,HIST,4.6,5.0,7,2025Spring,2,Excellent,Moderate,Small
224036,ENGLISH CHSK,Playwriting Workshop: Writing Plays in the 21st Century 001,ENGLISH,4.86,8.33,11,2024Spring,1,Excellent,Heavy,Small
224042,ESPP 180,"Climate Change, Health, and Environmental Justice-Focusing on Solutions 001",ESPP,4.94,4.44,21,2024Spring,1,Excellent,Moderate,Medium
224043,MBB 980CC,The Microbiota-Gut-Brain Axis: How Gut Microbes Modulate Human Cognition and Mental Health 1,MBB,4.14,4.29,9,2024Fall,2,Good,Moderate,Small
224044,MBB 980DD,Computational Psychiatry 1,MBB,4.2,3.6,7,2024Fall,2,Good,Light,Small
224046,GOV 1237,Decolonizing the South: Nation Building and Empire in the Caucasus 001,GOV,4.5,5.75,7,2024Spring,1,Excellent,Moderate,Small
224082,HIST 1927,Global Capitalism: Conference Course 01,HIST,3.9,6.7,12,2025Spring,2,Satisfactory,Moderate,Small
224085,HIST-LIT 90GN,The Global Cold War 001,HIST-LIT,4.4,5.0,9,2024Spring,1,Good,Moderate,Small
224086,HIST-LIT 90GO,Protest and Decolonization in Latin America and the Caribbean 001,HIST-LIT,4.8,5.4,7,2024Spring,1,Excellent,Moderate,Small
224091,GOV 1719,"Political Communication Breakdown: Causes, Consequences, and Solutions 001",GOV,4.63,3.86,11,2025Spring,2,Excellent,Light,Small
224141,FT 103BR,Advanced Filipino 001,FT,5.0,5.2,7,2025Spring,1,Excellent,Moderate,Small
224142,PSY 1617,Language Development in the First Few Years of Life 001,PSY,3.38,7.88,9,2024Fall,1,Below Average,Moderate,Small
224144,PSY 11,Cognition: How the Mind Works 001,PSY,4.52,5.08,34,2025Spring,1,Excellent,Moderate,Medium
224202,MATH 166R,Introduction to semi-Riemannian geometry 001,MATH,4.83,5.73,18,2024Spring,1,Excellent,Moderate,Medium
224204,HIST 1611,The History of Energy 01,HIST,4.58,6.6,43,2025Spring,1,Excellent,Moderate,Medium
